epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,164.024,1.37634,1.8849,1.39959,0.47869,0.41595,0.43775,0.24415,1.39783,1.85195,1.36029,0.000655556,0.000655556,0.000655556
2,343.074,1.44374,1.50627,1.41848,0.24083,0.38746,0.21112,0.09203,2.0718,2.86152,2.13442,0.00125677,0.00125677,0.00125677
